Company,Location,Title,Salary
Dunroe,None,Data Scientist (Summer Intern,15600
Hexagon Purus,Kelowna BC,Data Science Lead,26000
BC Pension Corporation,Victoria BC,Data Analyst,75922
Juno College,Toronto ON,Data Science Instructor,77500
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Technology Smart Inc,None,Intermediate Machine Learning Engineer,80380
Mishon Inc,Remote,Data Scientist,83200
Niagara Region,Niagara ON,Data Scientist,84010
PulseMedica,Edmonton AB,Machine Learning Engineer,89187
PulseMedica,Edmonton AB,Machine Learning Engineer,89187
eHealth Saskatchewan,Regina SK,Data Scientist,95815
Staffinity Inc.,None,Data Scientist - Sports Analytics,100000
Neelands,None,Data Scientist,74753
The Home Depot Canada,None,"Data Scientist/Engineer, Decision Analytics",74753
Procom,None,Data Analytical Specialist/Scientist - 308493,74753
Air Liquide,"Quebec City, QC",Data Science Associate - Montreal,74753
Koho,"Toronto, ON",Data Scientist,74753
Myticas Consulting ULC,None,Optimization Specialist - Data Scientist,74753
Cybera,"Calgary, AB",Data Scientist,74753
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",74753
CNOOC International,"Calgary, AB",Data Scientist / Data Science Engineer,74753
[24]7.ai,"Toronto, ON",Data Science Intern,74753
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",74753
Scotiabank,"Toronto, ON",Data Scientist,74753
Summatti,"Waterloo, ON",Data Scientist Coop,74753
Temetrix,"Ottawa, ON",DATA SCIENTIST,74753
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",74753
IQ Hunt,"Toronto, ON",Senior Data Analytical Specialist/Scientist,74753
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,74753
Hopper,Canada,Data Scientist,74753
Nestle,"Montréal, QC",Data Analyst B2B Intern,74753
BASF,"Mississauga, ON",Data Scientist Engineer,74753
Opencare,Remote,"Data Analyst, Co-op (4-8 months) - Summer 2021",74753
Bold Commerce,"Calgary, AB",Senior Data Analyst,74753
Axiom Zen,"Vancouver, BC","Data Scientist, Fraud Operations",74753
SimpTek Technologies,Nova Scotia,Student Data Scientist,74753
TELUS,"Edmonton, AB",Data Analysts,74753
Opta Information Intelligence Corp.,"Markham, ON",Data Scientist,74753
SkipTheDishes,"Calgary, AB",Data Scientist,74753
Pani Energy Inc,"Victoria, BC",Data Scientist,74753
Temetrix,"Ottawa, ON",DATA SCIENTIST,74753
Yelp,"Vancouver, BC",Applied Scientist (Remote),74753
Opencare,Remote,"Data Analyst, Co-op (4-8 months) - Summer 2021",74753
Veeva Systems,"Toronto, ON",Data Scientist - Commercial Analytics,74753
Guestlogix,Remote,Data Scientist,74753
Scotiabank,"Toronto, ON","Data Scientist, Modelling & Segmentation",74753
Associated Engineering Group of Companies,"Calgary, AB",Climate Data Scientist,74753
TD Bank,"Montréal, QC",Data Scientist I,74753
Two Hat,"Kelowna, BC",Data Scientist,74753
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),74753
Geotab,"Oakville, ON",Applied Data Scientist,74753
Geotab,"Oakville, ON",Data Scientist,74753
Equifax,"Toronto, ON",Data Scientist - Innovation & Attributes,74753
St. Michael's Hospital,"Toronto, ON",Research Coordinator I - Data Science & Advanced Analytics,74753
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,74753
Pivotree,"Kanata, ON",Jr. Data Scientist,74753
OSL Retail Services Inc,"Mississauga, ON",Data Scientist,74753
Auvik Networks,Ontario,Data Scientist,74753
Innovyze,Remote,Principal Data Scientist,74753
Loblaw Companies Limited,"Brampton, ON",Data Scientist,74753
Sonova,"Kitchener, ON",Data Scientist,74753
Uken Games,"Toronto, ON",Data Analyst,74753
Verus Analytics,"Toronto, ON","Senior Data Scientist, Artificial Intelligence Research",74753
Peritus.ai,"Montréal, QC",Data Scientist,74753
PointClickCare,Remote,Data Scientist,74753
QUESTRADE INC,"Toronto, ON",Principal Data Scientist,74753
IFS,"Ottawa, ON",Senior Data Scientist,74753
Electronic Arts,"Vancouver, BC",Data Scientist - EA SPORTS Security,74753
Microsoft,"Vancouver, BC",Data Scientist,74753
Uken Games,"Toronto, ON",Data Scientist,74753
Mistplay,"Montréal, QC",Senior Data Analyst,74753
Axiom Zen,"Vancouver, BC",Senior Data Scientist,74753
MSi Corp (Bell Canada),"Montréal, QC",Data Scientist,74753
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),74753
Transit App,"Montréal, QC",Data Scientist,74753
Twitter,"Toronto, ON",Data Scientist - Product Data Science,74753
Manulife,"Toronto, ON",Data Scientist,74753
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,74753
