Company,Location,Title,Salary
Brant County Health Unit,Brantford ON,Student - Data Analyst,18720
XK Holdings Inc.,Bedford NS,investment analyst,26500
PHSA,Vancouver BC,Information Data Analyst,37429
Scott Street Medical Centre,St. Catharines ON,database analyst (DBA,40560
Canadian Forces Morale and Welfare Services,Ottawa ON,IM/IT SENIOR BUSINESS ANALYST,42585
VirgoCX Inc.,Toronto ON,Operations Analyst,45000
Ontario Food Company,None,Supply Chain Analyst,48000
Metro Vancouver,Burnaby BC,Regional Parks Research Analyst,69156
Newfoundland and Labrador Centre for Health Inform...,St. John's NL,Business Analyst (EMR Program - 2021 BA 005,73661
McGill University,Montréal QC,Analyst,78920
McGill University,Montréal QC,BI Analyst,78920
Natural Resources Canada,Ottawa ON,Compliance Analyst,79950
University of British Columbia,Vancouver BC,Systems Analyst ll – Business,109710
Dempton Services Professionnels,Montréal QC,analyst computer,122500
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
Procom,None,Business Analyst - Junior - 310172,62257
ThoughtWire,"Toronto, ON",Data Analyst,62257
JLL,"Toronto, ON",Research Analyst,62257
ICBC,"North Vancouver, BC",Senior Business Systems Analyst,62257
Perpetua Labs,"Toronto, ON",Business Intelligence Analyst,62257
RBC,"Toronto, ON","Financial Data Analyst, Fall 2021 Student",62257
ARI,"Mississauga, ON",Sales Solutions Analyst,62257
Canada Life Assurance Company,"Winnipeg, MB",Business Systems Analyst,62257
CAE Inc.,"Saint-Laurent, QC","Analyste des données, intelligence artificielle / AI Data An...",62257
CBC/Radio-Canada,"Montréal, QC",Data Analyst (Finance),62257
Geotab,"Waterloo, ON",Salesforce Data Analyst,62257
RBC,"Toronto, ON","Data Analyst/Data Engineer, Internal Audit, Fall 2021 Studen...",62257
General Motors,Ontario,Software Quality & Process Analyst,62257
Virtusa,"Toronto, ON",Business Analyst,62257
Relogix,"Ottawa, ON",Tableau Data Analyst,62257
Morgan Stanley,"Montréal, QC",Data and Analytics Quantitative Analyst,62257
Icon plc,Remote,Clinical Data Analyst,62257
Biesse,"Mirabel, QC",Sales Intelligence Analyst,62257
Loblaw Companies Limited,"Brampton, ON","Senior Data Analyst, Data Management",62257
CBC/Radio-Canada,"Toronto, ON","Full Stack Developer, Data Visualization (English Services)",62257
GE Healthcare,"Mississauga, ON",Sales Operations Analyst Intern,62257
BMO Financial Group,"Toronto, ON",Senior Data Analyst,62257
Health EFX,"Thunder Bay, ON",Systems Analyst,62257
Martinrea International Inc.,"Tillsonburg, ON",Systems Data Analyst,62257
MindGeek Careers,"Montréal, QC",Data Analyst - Payment & Risk,62257
Regional Municipality of Peel,"Mississauga, ON","Technical Analyst, Condition Assessment",62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
None,None,None,62257
Pizza Pizza,Canada,MARKETING ANALYST,62257
NielsenIQ,"Ottawa, ON",Research Operations Analyst,62257
Bonduelle,"Tecumseh, ON",Operations Analyst,62257
Coast Capital Savings Federal Credit Union,"Surrey, BC",Data Management Analyst,62257
Cognizant Technology Solutions,"Toronto, ON",Business Analyst - Reference Data Management,62257
AECOM,"Fort McMurray, AB",Project Controls Analyst,62257
QSI Inc,"Ottawa, ON",Intermediate Data Analyst,62257
