Company,Location,Title,Salary
Film and Video Arts Society of Alberta,Edmonton AB,Jr. Business Analyst,18720
AppleOne,None,Junior Data Analyst,19250
AppleOne,None,Junior Data Analyst,19250
NORTHERN LIGHTS SEAFOOD INC.,Corner Brook NL,analyst investments,27040
Eyeon Imports Inc,108 Mile Ranch BC,Retail Link Data Analyst,31200
SAGE - Fox Marin Associates Ltd.,None,Fox Marin - Freelance Real Estate & Business Analyst,31200
Dameng Internet Ltd,Halifax NS,database analyst,32240
Dynamic Endoscopy & Speciality Care,St. Catharines ON,database analyst,35360
Humber,Etobicoke ON,INTERNATIONAL FUNCTIONAL AND REPORTING ANALYST- INTERNATIONA...,36441
VidCruiter,Montréal QC,Marketing Data Analyst,37500
ATOM AUTO PARTS,Markham ON,data analyst - informatics and systems,41600
ATOM AUTO PARTS,Markham ON,data analyst - informatics and systems,41600
ATOM AUTO PARTS,Markham ON,data analyst - informatics and systems,41600
AWM Financial Service Inc,Richmond Hill ON,data analyst - informatics and systems,41600
Robert Half,None,Data Analyst,43118
Tier1 Financial Solutions,Ottawa ON,software quality assurance (QA analyst,43680
Mycelium Marketing,Comox Valley BC,Assistant Advertising Data Analyst,46800
Blue Door Supportive Services,East Gwillimbury ON,Data Analyst,50000
University of New Brunswick,Fredericton NB,Business/Systems Analyst,54842
Canadian Mental Health Association,Ontario,Data Analyst (Remote,57678
Ivey Business School,London ON,EDI & Strategic Planning Data Analyst,57750
Luvinova Technologies,Haines Junction YT,database analyst,64480
Manitoba Government,Winnipeg MB,Business Analyst,64500
NTT DATA Services,Halifax NS,Business Analyst (Data Analysis & Healthcare Payer,67600
Government of Alberta,Edmonton AB,Business Intelligence Analyst,72510
Canadian Mental Health Association- Peel Branch,Brampton ON,Information and Improvement Analyst,72700
Ministry of the Attorney General,Toronto ON,STATISTICAL ANALYST,77373
Public Service Commission of Canada,Canada,Policy and Data Analyst - Careers for Persons with Disabilit...,77619
Government of Saskatchewan,Prince Albert SK,Business Support Analyst,78176
McGill University,Montréal QC,Analyst,78920
University of British Columbia,Vancouver BC,Access and Identity Analyst,84792
York Region,Vaughan ON,Statistical Data Analyst,88108
City of Burnaby,Burnaby BC,Business Analyst 3,94662
City of Barrie,Barrie ON,Fleet Analyst,104156
Agriculture and Agri-Food Canada,Ottawa ON,Senior Data Science Analyst,106520
EDC,Montréal QC,Senior Digital Business Analyst,109150
Total Systems Solutions Consulting Inc.,Calgary AB,Telecom & Unified Communications Analyst,119600
Eagle Professional Resources Inc,None,Senior Data Analyst - Python,161200
Softchoice,None,Reporting & Data Analyst,61329
Softchoice,None,Data Quality Analyst,61329
AIR MILES,None,Analytics & Insights Analyst,61329
"Center for Clinical Epidemiology, Lady Davis Institute, Jewish General Hospital",None,Data Analyst,61329
"Tyler Technologies, Inc.",None,Data Analyst,61329
Enverus,"Calgary, AB",Data Analyst Intern,61329
Schneider Electric,"Brossard, QC","Upstream Planning, Data Analyst",61329
Microsoft,"Vancouver, BC",Data Analyst / Engineer,61329
Shaw Communications,Canada,Data Analyst,61329
Yelp,"Toronto, ON",Data Science Analyst (Remote),61329
Source Atlantic,"Saint John, NB",Data Analyst,61329
Thinkific,"Vancouver, BC","Data Analyst, Product",61329
Crazy Labs,Ontario,Game Data Analyst,61329
Capgemini,"Brampton, ON",Data Analyst,61329
Lucova,"Toronto, ON",Data Analyst,61329
Libro Credit Union,"Essex, ON",Data Analyst L3,61329
EMHware,"Toronto, ON",Data Migration Analyst,61329
Safran,Ontario,Program Analyst - Contract position,61329
Canada Life Assurance Company,"London, ON","Analyst, Data Analytics",61329
GHD,"Waterloo, ON",Junior Data Analyst - Relational/SQL Data Bases,61329
