Company,Location,Title,Salary
AppleOne,None,Junior Data Analyst,19250
AppleOne,None,Junior Data Analyst,19250
ITRAK 365,Calgary AB,software technical support analyst,19760
Provincial Health Services Authority,None,Inventory Business Analyst,25916
Canadian Global Immigration Consulting,Burnaby BC,Admin Data Analyst,26000
ZN ADVISORY SERVICES INC.,Vancouver BC,Management Analyst,27040
BC Aboriginal Child Care Society,West Vancouver BC,Research and Data Analyst,27500
YouthLink,None,Data Analyst & Research,28106
Echello Inc,Richmond BC,Database Analyst,31200
Purolator,None,Data Analyst - Healthcare,33500
The Workers' Compensation Board,Edmonton AB,Business Analyst I-II,34206
Dynamic Endoscopy & Speciality Care,St. Catharines ON,database analyst,35360
Dynamic Endoscopy & Speciality Care,St. Catharines ON,database analyst,35360
PHSA,Vancouver BC,Information Data Analyst,37429
York University,Toronto ON,Business Analyst & Process Engineer,39105
York University,Toronto ON,Business Analyst & Process Engineer,39105
AWM Financial Service Inc,Richmond Hill ON,data analyst - informatics and systems,41600
Mycelium Marketing,Comox Valley BC,Assistant Advertising Data Analyst,46800
Q & A BP Consulting,Vaughan ON,Junior Data Analyst,47672
Comodo Interiors Inc.,Calgary AB,database analyst,48880
TECHSUPPORT.CA CORP,None,Data Analyst,50000
Blue Door Supportive Services,None,Data Analyst,50000
WCB Alberta,Edmonton AB,Data Visualization Specialist,50514
University of New Brunswick,Fredericton NB,Data Centre Analyst,54842
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
Canadian Mental Health Association,None,Data Analyst (Remote,57678
Surrey Place,Toronto ON,Data Analyst,65572
Surrey Place,Toronto ON,Data Analyst,65572
Staffworks Canada Ltd.,None,Data Analyst ( Excel & Access,70000
Government of Alberta,Edmonton AB,Business Intelligence Analyst,72510
Government of Alberta,Edmonton AB,Business Intelligence Analyst,72510
Independent Lumber Dealers Co-operative,Toronto ON,Data Analyst,75000
Ministry of the Attorney General,Toronto ON,STATISTICAL ANALYST,77373
Public Service Commission of Canada,Canada,Policy and Data Analyst - Careers for Persons with Disabilit...,77619
Government of Saskatchewan,Prince Albert SK,Business Support Analyst,78176
McGill University,Montréal QC,Analyst,78920
Public Health Agency of Canada,Winnipeg MB,Programmer Analyst / Business Line Support Analyst Inventory,83541
NL and Labrador Center for Health Info.,Newfoundland and Labrador,EMR Applications Analyst II,86112
Bank of Canada,Ottawa ON,Business Analyst,87350
BC Transit,Victoria BC,Senior Data Analyst - Work Lead,88668
City of Edmonton,Edmonton AB,Planning Assessment & Research Analyst,91291
Government of Saskatchewan,Regina SK,Senior Data/Report Analyst,96106
Swoon Group,None,Agile Data Business Analyst,100880
Agriculture and Agri-Food Canada,Ottawa ON,Senior Data Science Analyst,106520
"Tyler Technologies, Inc.",None,Data Analyst,55813
Toyota Motor Manufacturing Canada,None,Materials Parts Ordering Analyst,55813
Toyota Motor Manufacturing Canada,None,Assembly Line Control (ALC) Analyst,55813
Crazy Labs,Ontario,Game Data Analyst,55813
Day & Ross Inc.,"Hartland, NB",Operations Analyst,55813
The Co-operators,"Burlington, ON",Business Analyst,55813
CorTech,None,IT Analyst BI Expert / Data Steward,55813
Source Atlantic,"Saint John, NB",Data Analyst,55813
University of Waterloo,"Waterloo, ON",Data Analyst,55813
RBC,"Toronto, ON",Data Governance Analyst,55813
FCT,"Oakville, ON",Junior Data Analyst,55813
Autodesk,"Montréal, QC",Data Analyst,55813
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,55813
Moneris Solutions Corporation,"Etobicoke, ON",Pricing Data Analyst,55813
Thinkific,"Vancouver, BC","Data Analyst, Product",55813
Celtx Inc,"St. John's, NL",Data Analyst,55813
Pantheon Inc,"Toronto, ON",Data Modeler/Data Analyst,55813
Microsoft,"Vancouver, BC",Data Analyst,55813
BELL MEDIA INC.,"Toronto, ON","Data Analyst, Bell Media",55813
Shared Health,Manitoba,Data Integrity Analyst,55813
Trillium Health Partners,"Mississauga, ON","Senior Data Analyst, Oncology PRCC",55813
Oigetit Fake News Filter,Remote,Quality Assurance Analyst Intern,55813
Citco,"Halifax, NS",Operations Analyst - Corporate Actions,55813
AgencyAnalytics,Remote,Data Analyst,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
None,None,None,55813
Brookfield Asset Management,"Toronto, ON",Data Analyst,55813
Coast Capital Savings Federal Credit Union,"Vancouver, BC",Data Quality Analyst-Remote,55813
BMO Financial Group,"Toronto, ON",Physical Security Analyst (New Grad),55813
BC Public Service,"Victoria, BC",ADMN O 18R - Business Program Analyst AMENDED - CLOSE DATE E...,55813
Oculus Info Inc,"Toronto, ON",Data Analyst,55813
SYNNEX Corporation,"Toronto, ON",Business Systems Analyst – Data Intelligence,55813
Medavie Blue Cross,"Montréal, QC",Data Analyst,55813
The Co-operators,"Quebec City, QC",BI Analyst III - Developer,55813
Plains Midstream Canada,"Calgary, AB","Commercial Emerging Talent (CET), Analyst",55813
Cambrian Credit Union,"Winnipeg, MB",Business Intelligence Analyst,55813
SickKids,"Toronto, ON",Data Analyst,55813
Hill+Knowlton Strategies,"Montréal, QC",Research Analyst,55813
BMO Financial Group,"Mississauga, ON","Senior Data Analyst, North American Risk and Collections Str...",55813
Sonepar,"Brampton, ON",eCommerce Business Systems Analyst,55813
PSP Investments,"Montréal, QC","Senior Analyst, Digital Innovation / Analyste principal(e),...",55813
PHSA,"Vancouver, BC","Data Analyst, Clinical Division",55813
Centro,Ontario,Application Support Analyst,55813
BMW Group Financial Services Canada,"Toronto, ON","Data Analyst Intern, Controlling (12 Months)",55813
Humber,None,BUSINESS ANALYST,55813
Canadian Pacific,"Calgary, AB",Analyst Innovation Programs,55813
City of Surrey,"Surrey, BC",GIS Analyst 3,55813
Fraser Health,"Surrey, BC","Information and Data Analyst, Population Health Observatory",55813
Alberta Motor Association,"Edmonton, AB","Business Analyst, Marketing",55813
IBM,"Markham, ON",Security Data Analyst Intern (12 Months),55813
Tigre Géant,"Ottawa, ON",Insights and Analytics Analyst,55813
TD Bank,"Markham, ON",Business Insights Analyst,55813
Geotab,"Oakville, ON",Cybersecurity Operations Analyst,55813
MNP,"Calgary, AB","Analyst, Technology Solutions",55813
SickKids,"Toronto, ON",Business Analyst,55813
Etobicoke Humane Society,"Etobicoke, ON","Fundraising Analyst - Part-time, Volunteer, Remote",55813
Bowen Group,None,DATA ANALYST,55813
Club Med,"Montréal, QC",Business Analyst,55813
Geotab,"Oakville, ON",Workforce Real Time Analyst,55813
MHI RJ Aviation Canada,"Montréal, QC",Maintence Data Analyst – Temporary 12 months,55813
Infostrux Solutions,"Quebec City, QC","Technical business Analyst, Remote",55813
DXC,"Nord-du-Québec, QC",Programmer Analyst - Japanese Speaker,55813
KPMG,"Vaughan, ON",Business Systems Analyst - RPA (6 Month Contract),55813
BMO Financial Group,"Toronto, ON",Business analyst,55813
Big Viking Games,Ontario,Data Analyst,55813
NTT DATA Services,"Toronto, ON",Business/Data Analyst,55813
Assent Compliance Inc,Remote,Marketing Data Analyst - Remote,55813
Canpotex,"Saskatoon, SK",Operations Analyst (21-10),55813
Air Canada,"Toronto, ON",Business Insight Analyst,55813
KPMG,"Toronto, ON",Senior Security Analyst & Data Loss Administrator,55813
Canadian Institute for Health Information,"Ottawa, ON","Analyst, Data Governance and Standards Office (DGSO)",55813
Ubisoft,"Montréal, QC",Identity and Access Management (IAM) Analyst,55813
FIS Global,"Toronto, ON",Database Analyst,55813
Oxford Properties,"Toronto, ON","Data Analyst, Legal Operations (1 Year Contract)",55813
Aviva,"Markham, ON","Senior Actuarial Analyst, Commercial Insurance Predictive Mo...",55813
ServiceNow,"Montréal, QC",Staff Data Center Operations Analyst,55813
Pizza Pizza,Canada,MARKETING ANALYST,55813
Bold Commerce,"Toronto, ON",Senior Data Analyst,55813
