Company,Location,Title,Salary
Dunroe,Calgary AB,Business Intelligence Analyst (Summer Intern,15600
iData Research Inc.,None,Research Analyst (Medical Markets,20000
Inland Empire United Way,Riverside ON,211 Data Analyst,22880
SVN Rock Advisors Inc. Brokerage,None,Commercial Real Estate Research Analyst,23500
MSi Corp (Bell Canada,Toronto ON,Market Data Analyst,26000
DOLON MEDIA GROUP INC.,Surrey BC,Database Analysts & Data Administrator,34320
AgencyAnalytics,None,Data Analyst,35000
AgencyAnalytics,None,Data Analyst,35000
Powernode Computer Inc.,Markham ON,database analyst,36400
Powernode Computer Inc.,Markham ON,database analyst,36400
Powernode Computer Inc.,Markham ON,database analyst,36400
Humber,Etobicoke ON,DATA MANAGEMENT AND REPORTING ANALYST,36441
Wheel King Transhaul Inc,Milton ON,database analyst,39998
HEROISTIC SOFTWARE CONSULTING GROUP LTD.,Surrey BC,IT (information technology business analyst,40040
EU Health and Innovations Inc.,Thornhill ON,data analyst - informatics and systems,40500
Lakhe Wale Jewellers Ltd.,Surrey BC,investment analyst,40560
MSi Corp (Bell Canada,Toronto ON,Junior Data Analyst,45760
Goodbye Graffiti,Vancouver BC,Data Analyst (Contract,51000
Supertemp,Halifax NS,analyst computer,52000
Province of Nova Scotia,Halifax NS,Data Analyst (Research & Stat Officer 2,56526
Dealer Media,None,Data Analyst/Administrative Assistant,57500
Dealer Media,None,Data Analyst/Administrative Assistant,57500
Luvinova Property Management Corporation,Haines Junction YT,database analyst,64480
Waves Coffee Head Office,New Westminster BC,Database Analyst,67600
Bizxcel Inc.,None,Business and Data Analyst,70000
eHealth Saskatchewan,Regina SK,Privacy Analyst,70855
eHealth Saskatchewan,Regina SK,Privacy Analyst,70855
Shared Health,Winnipeg MB,Public Health Contact Centre - Data and Statistical Analyst,76554
Natural Resources Canada,Hamilton ON,Systems Analyst,78326
Ministry of Natural Resources and Forestry,Toronto ON,AMENDED - BUSINESS ANALYST,80782
Ministry of Education,Toronto ON,DATA AND SYSTEMS ANALYST,80782
City of Calgary,Calgary AB,Analyst Marketing & Talent Analytics,82139
Micro Merchant Systems Inc.,None,Technical Business Analyst,82500
Micro Merchant Systems Inc.,None,Technical Business Analyst,82500
NL and Labrador Center for Health Info.,Newfoundland and Labrador,EMR Applications Analyst II,86112
BioScript Solutions,None,Data Analyst,52366
PHSA,"Vancouver, BC",Data Analyst,52366
ROSEN Group,"Calgary, AB",Data Analyst,52366
Alberta Health Services,"Calgary, AB",Senior Analyst,52366
Loblaw Companies Limited,"Brampton, ON","Analyst, Data Operations",52366
Baker Hughes,"Calgary, AB",Data Analyst,52366
eBay Inc.,"Toronto, ON",Data Insights Analyst - Intern,52366
Charles River Laboratories,"Senneville, QC",ECG Data Analyst - Safety Pharmacology 1,52366
The Co-operators,Canada,Data Modelling and Reporting Analyst,52366
Cogeco Connexion Inc,"Burlington, ON",CPE Network Specialist & Data Analyst,52366
Rock FOC Technology,"Windsor, ON",Data Solutions Analyst,52366
S M Software Solutions Inc,Remote,Business Analyst,52366
SickKids,"Toronto, ON",Data Analyst,52366
S M Software Solutions Inc,Remote,Business Analyst,52366
Cymax Stores,"Vancouver, BC",Data Analyst,52366
Manulift,"Saint-Augustin, QC",BI Analyst,52366
St. Michael's Hospital,"Toronto, ON",Data Analyst - Data Science & Advanced Analytics,52366
Omega AS,"St. John's, NL",Database Analyst,52366
Absorb LMS,"Calgary, AB",Data/Reporting Analyst,52366
TELUS,Canada,Data Governance Analyst,52366
Canadian Red Cross,"Ottawa, ON",Analyst-PS Systems & Data,52366
SmileCDR,Remote,Support Analyst,52366
RBC,"Toronto, ON",Data Quality Analyst,52366
CIBC,"Sydney, NS","Analyst, Investment Banking",52366
Ubisoft,"Montréal, QC",Data Analyst Assistant,52366
Quartech Systems Ltd,"Vancouver, BC","Int-Sr Data Analyst - Contract, Vancouver",52366
Makeship,Remote,Senior Data Analyst,52366
PHSA,"Vancouver, BC",Policy Analyst - Tumour Groups BC Cancer Vancouver,52366
AstraNorth,"Toronto, ON",ArcSight CyberSecurity Data Analyst,52366
Bell Canada,"Montréal, QC","Data Analyst, Business Intelligence",52366
Inflection,Remote,Workforce Management Analyst,52366
ITR Laboratoires Canada Inc,"Baie-d'urfe, QC",Data Analyst,52366
Hill+Knowlton Strategies,"Vancouver, BC","Senior Analyst / Manager, Data + Analytics",52366
theScore Inc.,"Toronto, ON",Reporting Analyst,52366
MediaCom,"Toronto, ON",Data Analyst,52366
Kent & Essex Mutual Insurance Company,"Chatham-Kent, ON",Business Intelligence Analyst,52366
Altus Group,"Toronto, ON","Business Analyst, Data Exchange",52366
Makeship,Remote,Senior Data Analyst,52366
Mavtek,"Montréal, QC",Risk Analyst,52366
SnapTravel,"Toronto, ON",Data Analyst Intern,52366
IBM,"Markham, ON",Hybrid Cloud Data Analyst,52366
Hasbro,"Toronto, ON",Sr Sales Analyst,52366
Scarsin,"Markham, ON",Jr. Data/Reporting Analyst,52366
H&E Equipment Services,"Headquarters, BC",Business Analyst (IS),52366
SnapTravel,"Toronto, ON",Data Analyst (Intermediate),52366
Ubisoft,"Montréal, QC",Data Visualization Specialist,52366
The Economical Insurance Group,"Kitchener, ON",Junior Actuarial Analyst,52366
BC Housing,"Burnaby, BC",Data Analyst,52366
Sun Life Financial,"Toronto, ON","Analyst, Pharmaceutical Agreements and Negotiations",52366
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",52366
Sprout Therapy,Quebec Province,Data Analyst - Remote,52366
Motoinsight,Remote,Data Support Analyst (Bilingual),52366
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",52366
Kent & Essex Mutual Insurance Company,"Chatham-Kent, ON",Business Intelligence Analyst,52366
Bold Commerce,"Calgary, AB",Senior Data Analyst,52366
Ubisoft,"Montréal, QC",Data Visualization Specialist,52366
Square,"Vancouver, BC","Data Analyst, Risk",52366
Desjardins,"Quebec City, QC","Analyst, Business strategy",52366
SnapTravel,"Toronto, ON",Data Analyst Intern,52366
BMO Financial Group,"Calgary, AB","Analyst, Global Markets, Corporate Sales & Structuring, Ener...",52366
BMO Financial Group,"Barrie, ON",Technology Analyst,52366
Hasbro,"Toronto, ON",Sr Sales Analyst,52366
Prodigy Game,None,"Senior Data Analyst, Sales & Educational Partnerships",52366
Softchoice,None,"Analyst, Risk and Compliance",52366
Ipsos North America,"Toronto, ON",Research Analyst- Healthcare,52366
Spin Master Ltd,None,CPFR Analyst,52366
PC Financial,"Toronto, ON","Analyst, Customer Solutions (Chat)",52366
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",52366
ProCogia,"Toronto, ON",Data Analyst,52366
CIBC,"Toronto, ON","Analyst or Associate, Corporate Banking",52366
KPMG,"Toronto, ON",Risk Analyst - Data Loss Prevention (1 Year Contract),52366
BC Public Service,"Victoria, BC",ECON 21R - Business Analyst,52366
Cummins Inc.,"Mississauga, ON",Fuel Cell Data Engineer / Analyst,52366
Fidelity Investments,None,Product Solutions Analyst,52366
Loblaw Companies Limited,"Brampton, ON","Senior Analyst, Data Insights & Analytics Transformation",52366
BMO Financial Group,"Calgary, AB","Analyst, Global Markets, Corporate Sales & Structuring, Ener...",52366
Alithya,"Vancouver, BC",Data Analyst,52366
Aviva,"Markham, ON",Senior Data Analyst,52366
RLDatix,"Toronto, ON",Jr. Data Systems Analyst,52366
Energy Profiles Limited,"Toronto, ON","Energy Analyst, Building Analytics",52366
Sobeys,"Stellarton, NS",Analyst Pricing Strategy,52366
Square,"Vancouver, BC","Data Analyst, Risk",52366
IPG Mediabrands,"Toronto, ON",Mediabrands - Strategic Data Analyst BI,52366
Wunderman Thompson,"Toronto, ON",Data Analyst,52366
Bureau Veritas,"Mississauga, ON",HRMS Operator/Data Analyst - HRMS Instrumentation Lab,52366
Fraserway RV,None,Data Analyst/Engineer,52366
BioScript Solutions,None,Data Analyst,52366
Suncor Energy Services,None,Data Visualization Analyst (Developer),52366
HKJ Marketing,"Richmond, BC",Data Analyst,52366
Cyber Chasse,Canada,Data Analyst,52366
Lucros Partners,Canada,Category Analyst,52366
Kabam,"Vancouver, BC",Game Data Analyst,52366
MDA,"Kanata, ON",Business Analyst Student,52366
Colliers International,"Edmonton, AB",Valuation Analyst,52366
Info-Tech Research Group Inc. - Canada,"London, ON",Statistical Analyst - McLean & Company,52366
TELUS,Quebec Province,Business Analyst,52366
Sunwing Travel Group,"Toronto, ON",IT Business Analyst,52366
GURUS Solutions,Quebec Province,Business Intelligence Analyst Intern,52366
General Motors,Ontario,Software Quality & Process Analyst,52366
GURUS Solutions,"Montréal, QC",Data Analyst Intern,52366
Dokainish & Company,Remote,Junior Business Analyst,52366
Knight Therapeutics,Canada,Analyst – Business Intelligence,52366
Communitech Technology Association,"Kitchener, ON",Data Analyst,52366
Heartland Farm Mutual Inc.,"Waterloo, ON",Actuarial Analyst,52366
KPMG,"Toronto, ON","Data Analyst, Talent Analytics (6 Month Contract)",52366
Larsen & Toubro Infotech Limited,"Mississauga, ON",Data Analyst,52366
BMO Financial Group,"Toronto, ON",Business Analyst,52366
Ubisoft,"Montréal, QC",Data Visualization Specialist,52366
Ubisoft,"Halifax, NS",Data Analyst,52366
Groupe Techno-X,"Montréal, QC",Data Analyst - Business Intelligence,52366
Assent Compliance Inc,"Ottawa, ON",Marketing Data Analyst - Remote,52366
Backstage,"Mississauga, ON","Analyst, Business Intelligence- Contract 12 months 1",52366
Exchanger Industries Limited,"Calgary, AB",Sales Analyst,52366
The Economical Insurance Group,"Waterloo, ON",Senior Actuarial Analyst,52366
CGI Inc,Canada,Vulnerability and Assurance Management Analyst,52366
Insurity LLC,None,Solution Analyst (Excel; Technical Requirements; Light codin...,52366
University of British Columbia,"University of British Columbia (Okanagan campus), BC",Senior Planning Analyst,52366
Ubisoft,"Montréal, QC",Data Visualization Specialist,52366
Info-Tech Research Group Inc. - Canada,"London, ON",Statistical Analyst - McLean & Company,52366
Incognito Software,"Vancouver, BC",Sales Operations Analyst,52366
Moneris Solutions Corporation,"Etobicoke, ON",Business Systems Analyst III,52366
Mitsubishi UFJ Fund Services,"Halifax, NS","Business Data Analyst, Data Management",52366
Avison Young,"Toronto, ON",HRIS Systems and Data Analyst,52366
Vancity,"Vancouver, BC","Analyst, Business Technology",52366
Best Buy,"Langley, BC",Lean Process Analyst,52366
Day & Ross Inc.,"Brampton, ON","Pricing Analyst, US",52366
Dokainish & Company,Remote,Junior Business Analyst,52366
Backstage,"Mississauga, ON","Analyst, Business Intelligence- Contract 12 months 1",52366
Robert Half,None,Research Analyst,52366
Echelon Insurance,"Mississauga, ON",Business Intelligence Analyst (ON),52366
