Company,Location,Title,Salary
Pathstone Mental Health,None,Data Analyst / Quality Assurance Lead,15129
StorageVault Canada Inc.,None,Workforce Management Analyst,18720
Groom & Associes,Saint-Laurent QC,Junior Data Analyst,18720
Epiq,Remote,Data Entry/Data Breach Analyst,22880
MSi Corp (Bell Canada,Montréal QC,Data Analyst,36400
SkyIT Services Ltd.,Calgary AB,IT Business Analyst,37440
Prodigy Systems Inc.,Toronto ON,Junior Data Analyst,37500
Prodigy Systems Inc.,Toronto ON,Junior Data Analyst,37500
Wheel King Transhaul Inc,Milton ON,database analyst,39998
Iron Service Global Canada Inc.,Toronto ON,information systems business analyst,40352
EU Health and Innovations Inc.,Thornhill ON,data analyst - informatics and systems,40500
1st Call Industrial Ltd.,Mississauga ON,data warehouse analyst,40560
Mainstreet Research,Toronto ON,Data Visualization Specialist,41600
Rogers Authorized Dealer,Saskatoon SK,Data Analyst,45000
Dealer Media,None,Data Analyst/Administrative Assistant,57500
Canada Kinetic Intelligent inc.,Charlottetown PE,Database Analyst,65520
NTT DATA Services,Halifax NS,Business Analyst (Data Analysis & Healthcare Payer,67600
House of Commons,Ottawa ON,IM - IT Business Analyst,74136
Metrolinx,Toronto ON,Analyst Planning Analytics,75717
Metrolinx,Toronto ON,Planning Analyst Modelling & Geospatial Analysis,75717
Vincent Investment Products Inc.,Unionville ON,securities research analyst,78000
Government of the Northwest Territories,Yellowknife NT,Research & Communication Analyst,79000
Environment and Climate Change Canada,Kelowna BC,Senior Biologist (BI-03 Senior Analyst (PC-03,93356
Inter Pipeline,None,Data Analyst,49515
Spartan Controls,None,SAP Master Data Analyst,49515
Brother Canada,None,Associé à la gestion des talents émergents - Analyste de don...,49515
RBC,"Bedford, NS","Analyst, Data Management Operations",49515
Aramark,None,Data Analyst - Supply Chain,49515
CorTech,None,Jr. Data Analyst,49515
Iovate Health Sciences International Inc.,None,Master Data Analyst,49515
Western Financial Group,None,Business Analyst,49515
SaltWire Network Inc.,None,Data Analyst,49515
Sun Life Financial,None,Senior Data Analyst,49515
BELL MOBILITY/BELL MOBILITÉ,None,"CRM Data Analyst, The Source",49515
Calgary West Central Primary Care Network,"Calgary, AB",Data Warehouse Analyst,49515
Prodigy Game,None,"Data Analyst, Game",49515
Warner Music Group,"Toronto, ON",Music Data Analyst,49515
The Co-operators,Canada,Data Modelling and Reporting Analyst,49515
Connect First Credit Union,"Calgary, AB",Member Data Analyst,49515
