Title,Location,Company,Salary
Data Analyst,None,Inter Pipeline,None
Actuarial Analyst,None,Morneau Shepell,None
Data Analyst/Engineer,None,Fraserway RV,None
SAP Master Data Analyst,None,Spartan Controls,None
Data Analyst,None,AgencyAnalytics,"$70,000 a year"
Data Analyst,"Vancouver, BC",Lululemon,None
Data Analyst Assistant,"Montréal, QC",Ubisoft,None
Senior Data Analyst,None,Sun Life Financial,None
Data Visualization Analyst (Developer),None,Suncor Energy Services,None
Data Analyst,"Dartmouth, NS",EfficiencyOne,None
Data Analyst,"Calgary, AB",Baker Hughes,None
Data Analyst/Administrative Assistant,None,Dealer Media,"$50,000 - $65,000 a year"
Staff Data Analyst,"Halifax, NS",EY,None
Data Analyst,"Halifax, NS",Ubisoft,None
database analyst,"Halifax, NS",Dameng Internet Ltd,$31 an hour
Data Governance Analyst,Canada,TELUS,None
Marketing Data Insights Analyst,None,goeasy,None
Junior Business Analyst,None,Charger Logistics Inc.,None
Analytics Analyst,"Toronto, ON",Avison Young,None
Senior Data Analyst,"Toronto, ON",PokerStars,None
Sales Data Analyst,None,Dermalogica,None
Data Analyst,None,Parmida E-commerce,"$45,000 a year"
database analyst,"New Westminster, BC",Waves Coffee House,$30 - $35 an hour
Data Analyst,"University of British Columbia (Vancouver campus), BC",University of British Columbia,"$5,362 - $7,724 a month"
Business Intelligence Analyst,None,Metro Supply Chain Group,None
Business Analyst Intern,"Mississauga, ON",Henkel,None
Junior Data Analyst,"Toronto, ON",MSi Corp (Bell Canada),$21 - $23 an hour
Health Data Analyst II,"Waterloo, ON",Region of Waterloo,None
Market and Data Analyst,"Longueuil, QC",Mediagrif,None
211 Data Analyst,"Riverside, ON",Inland Empire United Way,$22 an hour
Sales Data Analyst,None,Dermalogica,None
"analyst, computer","Montréal, QC",Dempton Services Professionnels,"$95,000 - $150,000 a year"
Data Analyst,None,Parmida E-commerce,"$45,000 a year"
Data Engineer/Analyst - Active Safety & Autonomous Data Reco...,Ontario,General Motors,None
Data Analyst,"Bedford, QC",resulta,None
