Company,Location,Title,Salary
CFIB,Canada,Data Analyst Intern (Research - Work from home,15000
ISM Canada,Regina SK,Business Analyst (Privacy & Compliance (SK,15216
Hybrid Infusions Ltd.,Edmonton AB,QA/QC and Data Analyst Intern,15600
Federation of Calgary Communities,Calgary AB,analyst database,18720
North Shore Canada Inc.,Simcoe ON,Data Analyst,18720
North Shore Canada Inc.,Simcoe ON,Data Analyst,18720
ITRAK 365,Calgary AB,software technical support analyst,19760
Phase 5 Consulting Group Inc.,Ottawa ON,Marketing Research Analyst,20000
New Castle Hotels,Halifax NS,Business Transient Sales Analyst (Hilton Focused,25000
Bartech Canada,Oakville ON,marketing analyst,26000
NORTHERN LIGHTS SEAFOOD INC.,Corner Brook NL,analyst investments,27040
NORTHERN LIGHTS SEAFOOD INC.,Corner Brook NL,analyst investments,27040
Elections Ontario,Toronto ON,Research Data Analyst,29872
VidCruiter,Montréal QC,Marketing Data Analyst,37500
Hamilton Health Sciences Corporation,Hamilton ON,Business Solution Analyst (Analytics,37720
Canadian Forces Morale and Welfare Services,Ottawa ON,IM/IT Senior Business Analyst,42585
Canadian Forces Morale and Welfare Services,Ottawa ON,IM/IT Senior Business Analyst,42585
RecallMax,None,Software UI Designer/ Data Analyst,46800
Goodwill Industries of Alberta,Edmonton AB,Program Data & Reporting Analyst,48250
Goodbye Graffiti Group of Companies - CitiSmart Re...,Vancouver BC,Data Analyst - New Business Development,52500
McCallum and Pinard Solutions Inc.,Lively ON,systems technical support analyst,60444
Clarity.ca Inc.,None,Data Analyst,62500
Clarity.ca Inc.,None,Data Analyst,62500
Luvinova Technologies,Haines Junction YT,database analyst,64480
University Health Network,Toronto ON,Clinical Research Analyst,70616
City of Ottawa,Ottawa ON,Reliability Analyst,72575
Red Lake Margaret Cochenour Memorial Hospital,Red Lake ON,systems technical support analyst,76887
Ministry of Health,Kingston ON,PROGRAM ANALYST,77373
Public Service Commission of Canada,Canada,Policy and Data Analyst - Careers for Persons with Disabilit...,77619
PHSA,Vancouver BC,Data Analyst Health Surveillance- Anti-biotic Consumption Re...,77896
McGill University,Montréal QC,Data Analyst,78920
McGill University,Montréal QC,BI Analyst,78920
McGill University,Montréal QC,Analyst,78920
Ministry of Health,Toronto ON,HEALTH ANALYST,83892
Alcor Solutions Inc.,None,ServiceNow ITSM & Portal Business Analyst,85000
Bakker Tailored Staffing,None,Data Analyst,90480
Yukon Government,Whitehorse YT,Policy Analyst,92078
Yukon Government,Whitehorse YT,Policy Analyst,92078
Public Health Agency of Canada,Montréal QC,Analyst/Researcher,93900
Dawn InfoTek Inc.,Toronto ON,Data Analyst (Spanish Speaking,109200
City of Hamilton,Hamilton ON,Senior Business Process Analyst,112496
Dawn InfoTek Inc.,Toronto ON,Data Analyst,140400
"Tyler Technologies, Inc.",None,Data Analyst,57709
Toyota Motor Manufacturing Canada,None,Assembly Line Control (ALC) Analyst,57709
Canon Canada,None,Budget Planning Associate Analyst,57709
Baker Hughes,"Calgary, AB",Data Analyst,57709
Celtx,"St. John's, NL",Data Analyst,57709
Best Buy,Canada,Data Analyst – Voice of Customer,57709
Teck Resources Limited,"Sparwood, BC",Environmental Data Analyst,57709
Scotiabank,"Toronto, ON","Analyst, Static Data",57709
Source Atlantic,"Saint John, NB",Data Analyst,57709
CNOOC International,"Calgary, AB",Analyst - Data Engineering and Analytics,57709
