Title,Location,Company,Salary
Reporting & Data Analyst,None,Softchoice,None
Data Quality Analyst,None,Softchoice,None
Data Analyst (Remote),None,Canadian Mental Health Association,$25.48 - $29.98 an hour
Analytics & Insights Analyst,None,AIR MILES,None
"Data Analyst, Marketing",None,Prodigy Game,None
Data Analyst,None,"Tyler Technologies, Inc.",None
Data Analyst Intern,"Calgary, AB",Enverus,None
Analyst - Data and Analytics - TCC,"Montréal, QC",Air Canada,None
Data Analyst,Canada,Shaw Communications,None
Data Science Analyst (Remote),"Toronto, ON",Yelp,None
Data Analyst – Voice of Customer,Canada,Best Buy,None
Game Data Analyst,Ontario,Crazy Labs,None
Data Analyst,"Saint John, NB",Source Atlantic,None
"Data Analyst, Product","Vancouver, BC",Thinkific,None
Junior Data Analyst,None,AppleOne,"$38,500 a year"
Geomatics Analyst - Inventory Process,"Victoria, BC",National Defence,"$59,842 - $72,804 a year"
Data Analyst,"Montréal, QC",Autodesk,None
Policy and Data Analyst - Careers for Persons with Disabilit...,Canada,Public Service Commission of Canada,"$54,746 - $100,492 a year"
"Manager, P&CB Data Strategy Analyst","Toronto, ON",RBC,None
Data Analyst L3,"Essex, ON",Libro Credit Union,None
Data Analyst,Remote,AgencyAnalytics,None
Healthcare Payer - Data Analyst,"Halifax, NS",NTT DATA Services,None
Data Analyst,"Toronto, ON",Veeva Systems,None
DATABASE ANALYST,None,Bowen Group,None
"Data Analyst, RBC Ventures (Fall 2021 Co-op)","Toronto, ON",RBC,None
"CO-OP, Data Science Analyst","Brampton, ON",Loblaw Companies Limited,None
Pricing Data Analyst,"Etobicoke, ON",Moneris Solutions Corporation,None
Data Analyst,"Vancouver, BC",Microsoft,None
Analyst Innovation Programs,"Calgary, AB",Canadian Pacific,None
Data Analyst,Remote,fusionSpan,None
"Data Analyst/Data Engineer, Internal Audit, Fall 2021 Studen...","Toronto, ON",RBC,None
Financial Data Analyst,"Toronto, ON",Ontario Securities Commission,None
Data Analyst,"Toronto, ON",Independent Lumber Dealers Co-operative,"$65,000 - $85,000 a year"
Intelligence Analyst,"Winnipeg, MB",Canada Life Assurance Company,None
Data Analyst,Canada,Hopper,None
Data Analyst,"Vancouver, BC",Alithya,None
database analyst,"Halifax, NS",Dameng Internet Ltd,$31 an hour
Data Analyst,"Calgary, AB",QHR Technologies Inc,None
Business Solutions Analyst,"Oakville, ON",Town of Oakville,"$70,830 - $86,392 a year"
Data Analyst,"Vancouver, BC",Electronic Arts,None
"analyst, database","Delta, BC",Insignia College,$32 an hour
ANALYST,"Saskatoon, SK",Saskatoon Health Region,None
Data Business Analyst,"Dorval, QC",Bombardier,None
"Data Analyst, Portfolio Engineering","Toronto, ON",RBC,None
database analyst,"Calgary, AB",Comodo Interiors Inc.,$47 an hour
Planning & Forecasting Analyst – Consumer Contact Centre Ope...,Canada,TELUS,None
Salesforce Data Analyst,"Waterloo, ON",Geotab,None
Data Analyst - UFC,"Vancouver, BC",Electronic Arts,None
Jr. Data/Reporting Analyst,"Markham, ON",Scarsin,None
systems analyst,"Whitbourne, NL",Iron Berry Inc.,$26.44 - $36.06 an hour
Data Analyst,Canada,Cyber Chasse,None
Analyst,"Montréal, QC",McGill University,"$63,140 - $94,700 a year"
"Data Migration Analyst, HRIS - 310955",None,Procom,None
Data Analyst,"National Capital Region, ON",Infinity Technology,None
Information and Improvement Analyst,"Brampton, ON",Canadian Mental Health Association- Peel Branch,"$67,700 - $77,700 a year"
Business Analyst,"Winnipeg, MB",Manitoba Government,"$4,757 - $5,993 a month"
"Senior Data Analyst, Oncology PRCC","Mississauga, ON",Trillium Health Partners,None
Data Governance Analyst,Canada,Shaw Communications,None
Business Analyst,"Halifax, NS",Emera Nova Scotia,None
Data Quality Analyst-Remote,"Vancouver, BC",Coast Capital Savings Federal Credit Union,None
Information Data Analyst,"Vancouver, BC",PHSA,$35.99 an hour
Data Scientist/Analyst – Summer Placement,"Calgary, AB",Grey Owl Engineering,None
Programmer Analyst / Business Line Support Analyst Inventory,"Winnipeg, MB",Public Health Agency of Canada,"$75,129 - $91,953 a year"
"Analyst, Quantitative Equity","Victoria, BC",BC IMC,None
Senior Data Analyst - Python,None,Eagle Professional Resources Inc,$70 - $85 an hour
Business Analyst,"Ottawa, ON",Bank of Canada,"$80,300 - $94,400 a year"
Sr Analyst - Data Strategy,Canada,TELUS,None
Big Data QA Analyst,"Toronto, ON",Cognizant Technology Solutions,None
Business Intelligence Analyst,"Winnipeg, MB",Cambrian Credit Union,None
Fraud Data Analyst,"Montréal, QC",Mistplay,None
Senior Data Analyst – Logistics,Canada,Best Buy,None
Data Warehouse Analyst,"Abbotsford, BC",Zero11,None
Inventory and Data Analyst,"Mississauga, ON",Smith & Nephew,None
Data Analyst,"Toronto, ON",Technical Standards & Safety Authority (TSSA),None
