Company,Location,Title,Salary
Jori International Ltd.,Calgary AB,Business Analyst- Summer Student,18720
Joy Go International,Vancouver BC,Data Analyst,22880
Bartech Canada,Oakville ON,marketing analyst,26000
NORTHERN LIGHTS SEAFOOD INC.,Corner Brook NL,analyst investments,27040
Wallgate Holding Inc,Vancouver BC,Database Analyst and Administrators,31200
St. Lawrence College,Kingston ON,Business Analyst - CRM,33612
GLOBAL ERP SOLUTIONS,Mississauga ON,systems security analyst,35000
Keyano College,Fort McMurray AB,Database Analyst,35949
VidCruiter,Montréal QC,Marketing Data Analyst,37500
Association pour la santé environnementale du Québ...,Montréal QC,Research Data Analyst,39520
Data Ad,Montréal QC,Junior Programmer Analyst,40000
PHSA,Kamloops BC,Data Centre Analyst III,41256
Tier1 Financial Solutions,Ottawa ON,software quality assurance (QA analyst,43680
Natural Resources Canada,Ottawa ON,Physical Scientist / Physical science policy and planning an...,52788
Luvinova Technologies,Haines Junction YT,database analyst,64480
Giftagram,Toronto ON,Data Analyst,70000
McGill University,Montréal QC,Planning Analyst (BI,70460
CHEO,Ottawa ON,Data Analyst BORN Ontario Full-time (1.0 X2,72685
London Health Sciences Centre,London ON,Recruitment Analyst - Recruitment Services,72935
umlaut,Mirabel QC,Data Analyst - Aircraft Recurring Costs Financial Analyst,75000
Metrolinx,Toronto ON,Data Analyst Resource Optimization,77349
Public Service Commission of Canada,Canada,Policy and Data Analyst - Careers for Persons with Disabilit...,77619
PHSA,Vancouver BC,Data Analyst Health Surveillance- Anti-biotic Consumption Re...,77896
McGill University,Montréal QC,BI Analyst,78920
Impact Recruitment,None,Data Analyst - Manager Policy & Programs,80000
Emily Carr University of Art + Design,Vancouver BC,Business Analyst,81346
Emily Carr University of Art + Design,Vancouver BC,Business Analyst,81346
Indeed,None,Technical Business Analyst,93000
Public Health Agency of Canada,Montréal QC,Analyst/Researcher,93900
OPIsystemsInc.,Calgary AB,Data Analyst,106722
Dawn InfoTek Inc.,Toronto ON,Data Analyst (Spanish Speaking,109200
Airswift,None,Data Analyst,165360
Airswift,None,Data Analyst,165360
Ontario Health,"Toronto, ON",Data Analyst,66627
Quarter4 Inc.,None,Developer - Data Analyst and Integration,66627
Cameco,None,"Analyst, Enterprise Data & Business Intelligence",66627
KTI Limited,None,Data Systems Analyst,66627
Investing News Network,None,Web Data Analyst,66627
Cubert Inc.,"Toronto, ON",Data Analyst,66627
Sun Life Financial,None,Reporting Data Analyst,66627
"Tyler Technologies, Inc.",None,Data Analyst,66627
Ubisoft,"Montréal, QC","Data Analyst, Subscription",66627
Enverus,"Calgary, AB",Data Analyst,66627
CGI,"Toronto, ON",Alteryx / Tableau Data Analyst,66627
Best Buy,Canada,Senior Data Analyst – Logistics,66627
Kenna,None,Marketing Data Analyst,66627
AIG,None,VALIDUS RE - Actuarial Analyst,66627
Best Buy,Canada,Senior Data Analyst – Logistics,66627
TELUS,"Toronto, ON",Data Analyst,66627
Stantec,"Calgary, AB","Analyst, Data Management",66627
Opencare,Remote,"Data Analyst, Co-op (4-8 months) - Summer 2021",66627
Kinesso,"Toronto, ON","Kinesso - Data Analyst, Advanced Analytics",66627
County of Lambton,"Point Edward, ON",Health Data Analyst Summer Student,66627
Abbvie,"Saint-Laurent, QC","Data Analyst, AbbVie Care",66627
eBay Inc.,"Toronto, ON",Data Insights Analyst - Intern,66627
Procom,None,"Data Entry Analyst, MS Excel - 308470",66627
Autodesk,"Montréal, QC",Senior Data Analyst,66627
Mediagrif,"Longueuil, QC",Market and Data Analyst,66627
Relogix,"Ottawa, ON",Tableau Data Analyst,66627
National Bank of Canada,"Montréal, QC",Developer Analyst - Analytics and Data Visualization,66627
Day & Ross Inc.,"Hartland, NB",Operations Analyst,66627
OSL Retail Services Inc,"Mississauga, ON",Business Intelligence Analyst,66627
GHD,"Waterloo, ON",Junior Data Analyst - Relational/SQL Data Bases,66627
Vendasta,"Saskatoon, SK",Data Analyst,66627
RCGT Consulting,"Ottawa, ON",Data Warehouse Analyst,66627
Ontario Teachers' Insurance Plan,"Waterloo, ON",Business Systems Analyst – Data Specialist,66627
WTS Paradigm,"Montréal, QC",Analyste de données/Data Analyst,66627
Uken Games,"Toronto, ON",Data Analyst,66627
Petronas Canada,"Calgary, AB",Sr. Data Governance Analyst,66627
Hothead Games,"Vancouver, BC",Data Analyst,66627
Digital Extremes,"London, ON",Web Data Analyst,66627
"Insight Enterprises, Inc.","Calgary, AB",#300450 Business Analyst (Contract),66627
BMO Financial Group,"Montréal, QC",Servicing Analyst (New Grad),66627
Alberta Health Services,"Calgary, AB",IT Analyst II - ETL Developer,66627
OAK+FORT,"Vancouver, BC",Allocations Analyst,66627
401 Auto,"Cambridge, ON",Inventory Control Analyst,66627
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,66627
Wiley,"Oakville, ON",Data Analyst,66627
Mistplay,"Montréal, QC",Senior Data Analyst,66627
Procom,None,Junior Database Analyst - 307618,66627
Principles for Responsible Investment,"London, ON","Analyst, Data Analysis and Insights",66627
Healthcare of Ontario Pension Plan (HOOPP),"Toronto, ON","Investment Analyst, Credit",66627
Medical Council of Canada,"Ottawa, ON",Statistical Analyst,66627
University of Waterloo,"Waterloo, ON",Data Analyst,66627
Manitoba Public Insurance,"Winnipeg, MB",Estimatics Analyst,66627
Iversoft,Ontario,Business Analyst (remote),66627
Ubisoft,"Halifax, NS",Data Analyst,66627
Jam City,"Toronto, ON",Senior Data Analyst,66627
Sinclair Dental Co Ltd,"Mississauga, ON",Data Analyst,66627
Vistaprint,"Lakeshore, ON",Manufacturing Analyst (16-month contract),66627
BC Public Service,"Victoria, BC",ISL 18R - Business Support Analyst,66627
resulta,"Bedford, QC",Data Visualization Specialist,66627
MUFG,"Toronto, ON",Junior HR Analyst (intern) 3 month contract,66627
Eastside Games,Remote,Game Data Analyst,66627
Medavie Blue Cross,"Montréal, QC",Data Analyst,66627
Behavox,"Montréal, QC",Data Analyst,66627
Geotab,"Oakville, ON",Cybersecurity Operations Analyst,66627
Instacart,"Toronto, ON",Catalog Content Operations Analyst,66627
Ontario Securities Commission,"Toronto, ON",Business Analyst,66627
WestJet,"Calgary, AB","Pricing Analyst, Pricing Rules Specialist",66627
Coast Capital Savings Federal Credit Union,"Vancouver, BC",Data Quality Analyst-Remote,66627
Vidyard,Remote,Marketing Analyst,66627
ICBC,"Guilford, ON",Workforce Scheduling Analyst,66627
Bold Commerce,"Calgary, AB",Senior Data Analyst,66627
Reformulary Group Inc.,"Toronto, ON",Business Analyst,66627
General Motors,Ontario,Software Quality & Process Analyst,66627
AECOM,"Edmonton, AB",Data Analyst Intern,66627
Vendasta,"Saskatoon, SK",Senior Data Analyst,66627
Larsen & Toubro Infotech Limited,"Mississauga, ON",Business/Data Analyst,66627
Yelp,"Toronto, ON",Data Science Analyst (Remote),66627
Moneris Solutions Corporation,"Etobicoke, ON",Sales Data Enablement Analyst,66627
BC Public Service,"Victoria, BC",RES O 24R - Senior Performance Analyst *CLOSING DATE EXTENDE...,66627
Procom,None,"Data Entry Analyst, MS Excel - 308470",66627
The Co-operators,"Quebec City, QC",BI Analyst III - Developer,66627
Jamieson Laboratories Ltd.,"Windsor, ON",Master Data Analyst,66627
Charger Logistics Inc.,None,Senior Data Analyst,66627
Shaw Communications,"Calgary, AB",Data Governance Analyst,66627
BC Public Service,"Victoria, BC",RES O 24R - Senior Performance Analyst *CLOSING DATE EXTENDE...,66627
Manulife,"Toronto, ON",Senior Data Analyst,66627
Mitsubishi UFJ Fund Services,"Halifax, NS","Business Data Analyst, Data Management",66627
Mobis Parts Canada Corporation,"Markham, ON",Field Operations Analyst,66627
QSI Inc,"Ottawa, ON",Intermediate Data Analyst,66627
SAP,"Vancouver, BC","SAP iXp Intern - Intelligent Data and Analytics, Business In...",66627
Vendasta,"Saskatoon, SK",Senior Data Analyst,66627
Textron Specialized Vehicles,"Winnipeg, MB",Master Data Analyst - Winnipeg,66627
SSENSE,"Montréal, QC",Senior Customer Experience Business Analyst,66627
Oculus Info Inc,"Toronto, ON",Data Analyst,66627
TrackTik,Quebec Province,Software QA Analyst,66627
IFS,"Ottawa, ON",Solution Data Migration Analyst,66627
opentext,"Waterloo, ON","Lead Systems Analyst, SuccessFactors",66627
Club Med,"Montréal, QC",Business Analyst,66627
Home Trust Company,"Toronto, ON",Data Quality Analyst,66627
Microsoft,"Vancouver, BC",Data Analyst,66627
Nestle,"Montréal, QC",Business Intelligence Analyst,66627
ZeniMax Media Inc.,"Montréal, QC",Spécialiste en Analyse des données / Data Analyst,66627
TD Bank,"Mississauga, ON",Sr. IT Data Analyst (AbInitio),66627
Icon plc,Remote,Clinical Data Analyst,66627
Ludia,"Montréal, QC",Data Analyst,66627
Coast Capital Savings Federal Credit Union,"Vancouver, BC",Data Quality Analyst-Remote,66627
Microsoft,"Vancouver, BC",Data Analyst,66627
Earl's Holdings Ltd.,"Vancouver, BC",Data Support Analyst,66627
Traffic Tech Inc.,"Kirkland, QC",Business Intelligence Analyst,66627
United Way of Calgary and Area,"Calgary, AB",Donor Services Analyst,66627
TD Bank,"Toronto, ON",Analyst III,66627
CIBC,"Toronto, ON","Analyst, Data Management and Analytics Enablement",66627
TELUS,Canada,BI Analyst,66627
TELUS,"Toronto, ON",Senior Performance Analyst - Client Experience Resource Stra...,66627
Fedcap Canada,"Hamilton, ON",Data & Reporting Analyst,66627
Electrical Safety Authority,"Mississauga, ON",Data Analyst,66627
Bimeda,"Cambridge, ON",QC Analyst III (Special Projects),66627
BMO Financial Group,None,"Senior Data Analyst, North American Risk and Collections Str...",66627
