Company,Location,Title,Salary
WayBase,Burlington ON,Jr. Data Analyst,16640
Federation of Calgary Communities,Calgary AB,analyst database,18720
Federation of Calgary Communities,Calgary AB,analyst database,18720
MSi Corp (Bell Canada,Montréal QC,Data Entry Analyst,19760
MSi Corp (Bell Canada,Montréal QC,Data Entry Analyst,19760
iData Research Inc.,None,Data Research Analyst,20000
Bartech Canada,Oakville ON,marketing analyst,26000
Bartech Canada,Oakville ON,marketing analyst,26000
XK Holdings Inc.,Bedford NS,investment analyst,26500
DNSSAB,North Bay ON,housing policy analyst,26877
NORTHERN LIGHTS SEAFOOD INC.,Corner Brook NL,analyst investments,27040
Elections Ontario,Toronto ON,Research Data Analyst,29872
Hamilton Health Sciences Corporation,Hamilton ON,Business Solution Analyst (Analytics,37720
Native Council of Prince Edward Island,Charlottetown PE,housing policy analyst,39520
BITTS International Career College,Mississauga ON,database analyst,41600
Cloud IT!,Concord ON,computer systems analyst,41600
Novitech Inc.,Vaughan ON,Data Analyst Trainee,42500
City of Edmonton,Edmonton AB,Business Analyst Summer Student - Indigenous Peoples Summer...,46685
RecallMax,None,Software UI Designer/ Data Analyst,46800
Comodo Interiors Inc.,Calgary AB,database analyst,48880
TECHSUPPORT.CA CORP,None,Data Analyst,50000
Clarity.ca Inc.,None,Data Analyst,62500
Clarity.ca Inc.,None,Data Analyst,62500
Nuclii,None,Business Analyst,62500
SaskTel,Saskatoon SK,Business Metrics Analyst,69014
Newfoundland and Labrador Centre for Health Inform...,St. John's NL,Business Analyst (EMR Program - 2021 BA 005,73661
Niagara Region,Niagara ON,Data Analyst,75565
The University of Manitoba,Winnipeg MB,Lead BI Analyst/Developer,76603
Synoptek,Saint John NB,Data Analyst,77500
Public Service Commission of Canada,Canada,Policy and Data Analyst - Careers for Persons with Disabilit...,77619
PHSA,Vancouver BC,Data Analyst Health Surveillance- Anti-biotic Consumption Re...,77896
McGill University,Montréal QC,Data Analyst,78920
Bakker Tailored Staffing,None,Data Analyst,90480
City of Edmonton,Edmonton AB,Strategy Team Data Analyst (Methods Analyst I,90552
City of Mississauga,Mississauga ON,Security Business Analyst,94078
City of Mississauga,Mississauga ON,Business Analyst (Asset Management,107525
Dawn InfoTek Inc.,Toronto ON,Data Analyst (Spanish Speaking,109200
University of British Columbia,Vancouver BC,Systems Analyst ll – Business,109710
Dempton Services Professionnels,Montréal QC,analyst computer,122500
Dawn InfoTek Inc.,Toronto ON,Data Analyst,140400
Cardinal Health,None,"Data Research Analyst, Student Co-op",58247
Canadian Electricity Association,None,Business Analyst,58247
Source Atlantic,"Saint John, NB",Data Analyst,58247
FedEx Express Canada,None,Sales & Business Insights Analyst,58247
Geotab,"Waterloo, ON",Sales Data Analyst,58247
Bouclair,"Pointe-Claire, QC",Customer Data Analyst,58247
AgencyAnalytics,Remote,Data Analyst,58247
Suncor Energy Services,"Calgary, AB","Analyst, Data Analytics",58247
OMERS,"Toronto, ON",Data Analytics Analyst,58247
Ontario Health,"Toronto, ON",Data Analyst,58247
Thales Group,"Burlington, ON",Data Industrialization Analyst,58247
AgencyAnalytics,Remote,Data Analyst,58247
Moneris Solutions Corporation,"Etobicoke, ON",Sr Business Data Analyst,58247
University of Waterloo,"Waterloo, ON",Data Analyst,58247
McAfee,"Waterloo, ON",Senior Business Analyst - Data Analytics,58247
The Bishop Strachan School,"Toronto, ON",Data Analyst,58247
Game Hive Corporation,"Toronto, ON",Game Data Analyst,58247
Magna International Inc.,"Concord, ON",BI Developer/Analyst,58247
Ameya Data Solution,"Mississauga, ON",Senior Data Analyst- Azure,58247
Ubisoft,"Montréal, QC",Programmer Analyst (Java - Big Data),58247
Ubisoft,"Montréal, QC",Data Visualization Specialist,58247
Covenant House Vancouver,"Vancouver, BC",Data Analyst,58247
Technical Standards & Safety Authority (TSSA),"Toronto, ON",Data Analyst,58247
Cronos Group Inc.,Remote,Data & SAP System Analyst,58247
Air Canada,"Dorval, QC","Analyst, Data and Analytics (Data Release and Demand)",58247
Aveva,"Calgary, AB",Summer Intern - Agile Data Analyst - Practices,58247
EllisDon Corporation,"Mississauga, ON",Data Analyst,58247
Ontario Teachers' Insurance Plan,"Waterloo, ON",Business Systems Analyst – Data Specialist,58247
SickKids,"Toronto, ON",Data Analyst,58247
